dataset	byzantine_fraction	noise_variance	attack_mode	samples_per_node	accuracy_type	accuracy	Aggregation Method
fashion_mnist	0.3	1.0	add_noise	64	hyperbolic_train_accuracy	84.88833333333334	hyperbolic median
fashion_mnist	0.3	10.0	add_noise	64	hyperbolic_train_accuracy	84.80833333333334	hyperbolic median
fashion_mnist	0.3	100.0	add_noise	64	hyperbolic_train_accuracy	84.83833333333334	hyperbolic median
fashion_mnist	0.3	200.0	add_noise	64	hyperbolic_train_accuracy	84.85166666666667	hyperbolic median
fashion_mnist	0.3	0.01	add_noise	128	hyperbolic_train_accuracy	84.00833333333333	hyperbolic median
fashion_mnist	0.3	0.1	add_noise	128	hyperbolic_train_accuracy	84.03	hyperbolic median
fashion_mnist	0.3	1.0	add_noise	128	hyperbolic_train_accuracy	84.00999999999999	hyperbolic median
fashion_mnist	0.3	10.0	add_noise	128	hyperbolic_train_accuracy	83.98	hyperbolic median
fashion_mnist	0.3	100.0	add_noise	128	hyperbolic_train_accuracy	83.975	hyperbolic median
fashion_mnist	0.3	200.0	add_noise	128	hyperbolic_train_accuracy	83.99	hyperbolic median
fashion_mnist	0.4	0.01	add_noise	16	hyperbolic_train_accuracy	85.75333333333333	hyperbolic median
fashion_mnist	0.4	0.1	add_noise	16	hyperbolic_train_accuracy	85.69833333333334	hyperbolic median
fashion_mnist	0.4	1.0	add_noise	16	hyperbolic_train_accuracy	85.68333333333334	hyperbolic median
fashion_mnist	0.4	10.0	add_noise	16	hyperbolic_train_accuracy	85.695	hyperbolic median
fashion_mnist	0.4	100.0	add_noise	16	hyperbolic_train_accuracy	85.675	hyperbolic median
fashion_mnist	0.4	200.0	add_noise	16	hyperbolic_train_accuracy	85.68666666666667	hyperbolic median
fashion_mnist	0.4	0.01	add_noise	32	hyperbolic_train_accuracy	85.43833333333333	hyperbolic median
fashion_mnist	0.4	0.1	add_noise	32	hyperbolic_train_accuracy	85.37833333333333	hyperbolic median
fashion_mnist	0.4	1.0	add_noise	32	hyperbolic_train_accuracy	85.35666666666667	hyperbolic median
fashion_mnist	0.4	10.0	add_noise	32	hyperbolic_train_accuracy	85.42166666666667	hyperbolic median
fashion_mnist	0.4	100.0	add_noise	32	hyperbolic_train_accuracy	85.39833333333333	hyperbolic median
fashion_mnist	0.4	200.0	add_noise	32	hyperbolic_train_accuracy	85.38166666666666	hyperbolic median
fashion_mnist	0.4	0.01	add_noise	64	hyperbolic_train_accuracy	84.84	hyperbolic median
fashion_mnist	0.4	0.1	add_noise	64	hyperbolic_train_accuracy	84.84	hyperbolic median
fashion_mnist	0.4	1.0	add_noise	64	hyperbolic_train_accuracy	84.77	hyperbolic median
fashion_mnist	0.4	10.0	add_noise	64	hyperbolic_train_accuracy	84.78	hyperbolic median
fashion_mnist	0.4	100.0	add_noise	64	hyperbolic_train_accuracy	84.82666666666667	hyperbolic median
fashion_mnist	0.4	200.0	add_noise	64	hyperbolic_train_accuracy	84.80833333333334	hyperbolic median
fashion_mnist	0.4	0.01	add_noise	128	hyperbolic_train_accuracy	83.99333333333333	hyperbolic median
fashion_mnist	0.4	0.1	add_noise	128	hyperbolic_train_accuracy	83.96000000000001	hyperbolic median
fashion_mnist	0.4	1.0	add_noise	128	hyperbolic_train_accuracy	83.96333333333334	hyperbolic median
fashion_mnist	0.4	10.0	add_noise	128	hyperbolic_train_accuracy	83.97666666666666	hyperbolic median
fashion_mnist	0.4	100.0	add_noise	128	hyperbolic_train_accuracy	83.97333333333333	hyperbolic median
fashion_mnist	0.4	200.0	add_noise	128	hyperbolic_train_accuracy	83.95	hyperbolic median
cifar10	0.1	0.01	add_noise	16	hyperbolic_train_accuracy	44.244	hyperbolic median
cifar10	0.1	0.1	add_noise	16	hyperbolic_train_accuracy	44.06	hyperbolic median
cifar10	0.1	1.0	add_noise	16	hyperbolic_train_accuracy	44.034	hyperbolic median
cifar10	0.1	10.0	add_noise	16	hyperbolic_train_accuracy	44.004	hyperbolic median
cifar10	0.1	100.0	add_noise	16	hyperbolic_train_accuracy	44.038	hyperbolic median
cifar10	0.1	200.0	add_noise	16	hyperbolic_train_accuracy	44.138	hyperbolic median
cifar10	0.1	0.01	add_noise	32	hyperbolic_train_accuracy	43.484	hyperbolic median
cifar10	0.1	0.1	add_noise	32	hyperbolic_train_accuracy	43.43	hyperbolic median
cifar10	0.1	1.0	add_noise	32	hyperbolic_train_accuracy	43.482	hyperbolic median
cifar10	0.1	10.0	add_noise	32	hyperbolic_train_accuracy	43.348	hyperbolic median
cifar10	0.1	100.0	add_noise	32	hyperbolic_train_accuracy	43.454	hyperbolic median
cifar10	0.1	200.0	add_noise	32	hyperbolic_train_accuracy	43.132	hyperbolic median
cifar10	0.1	0.01	add_noise	64	hyperbolic_train_accuracy	42.668	hyperbolic median
cifar10	0.1	0.1	add_noise	64	hyperbolic_train_accuracy	42.724	hyperbolic median
cifar10	0.1	1.0	add_noise	64	hyperbolic_train_accuracy	42.754	hyperbolic median
cifar10	0.1	10.0	add_noise	64	hyperbolic_train_accuracy	42.782	hyperbolic median
cifar10	0.1	100.0	add_noise	64	hyperbolic_train_accuracy	42.684	hyperbolic median
cifar10	0.1	200.0	add_noise	64	hyperbolic_train_accuracy	42.696	hyperbolic median
cifar10	0.2	0.01	add_noise	16	hyperbolic_train_accuracy	44.154	hyperbolic median
cifar10	0.2	0.1	add_noise	16	hyperbolic_train_accuracy	43.854	hyperbolic median
cifar10	0.2	1.0	add_noise	16	hyperbolic_train_accuracy	43.694	hyperbolic median
cifar10	0.2	10.0	add_noise	16	hyperbolic_train_accuracy	43.824000000000005	hyperbolic median
cifar10	0.2	100.0	add_noise	16	hyperbolic_train_accuracy	43.75	hyperbolic median
cifar10	0.2	200.0	add_noise	16	hyperbolic_train_accuracy	43.756	hyperbolic median
cifar10	0.2	0.01	add_noise	32	hyperbolic_train_accuracy	43.226	hyperbolic median
cifar10	0.2	0.1	add_noise	32	hyperbolic_train_accuracy	43.266	hyperbolic median
cifar10	0.2	1.0	add_noise	32	hyperbolic_train_accuracy	43.122	hyperbolic median
cifar10	0.2	10.0	add_noise	32	hyperbolic_train_accuracy	43.102	hyperbolic median
cifar10	0.2	100.0	add_noise	32	hyperbolic_train_accuracy	43.278	hyperbolic median
cifar10	0.2	200.0	add_noise	32	hyperbolic_train_accuracy	43.082	hyperbolic median
cifar10	0.2	0.01	add_noise	64	hyperbolic_train_accuracy	42.576	hyperbolic median
cifar10	0.2	0.1	add_noise	64	hyperbolic_train_accuracy	42.476	hyperbolic median
cifar10	0.2	1.0	add_noise	64	hyperbolic_train_accuracy	42.09	hyperbolic median
cifar10	0.2	10.0	add_noise	64	hyperbolic_train_accuracy	42.544	hyperbolic median
cifar10	0.2	100.0	add_noise	64	hyperbolic_train_accuracy	42.334	hyperbolic median
cifar10	0.2	200.0	add_noise	64	hyperbolic_train_accuracy	42.656	hyperbolic median
cifar10	0.3	0.01	add_noise	16	hyperbolic_train_accuracy	43.922	hyperbolic median
cifar10	0.3	0.1	add_noise	16	hyperbolic_train_accuracy	43.61	hyperbolic median
cifar10	0.3	1.0	add_noise	16	hyperbolic_train_accuracy	43.584	hyperbolic median
cifar10	0.3	10.0	add_noise	16	hyperbolic_train_accuracy	43.088	hyperbolic median
cifar10	0.3	100.0	add_noise	16	hyperbolic_train_accuracy	43.574	hyperbolic median
cifar10	0.3	200.0	add_noise	16	hyperbolic_train_accuracy	43.786	hyperbolic median
cifar10	0.3	0.01	add_noise	32	hyperbolic_train_accuracy	43.146	hyperbolic median
cifar10	0.3	0.1	add_noise	32	hyperbolic_train_accuracy	43.076	hyperbolic median
cifar10	0.3	1.0	add_noise	32	hyperbolic_train_accuracy	43.092000000000006	hyperbolic median
cifar10	0.3	10.0	add_noise	32	hyperbolic_train_accuracy	42.982	hyperbolic median
cifar10	0.3	100.0	add_noise	32	hyperbolic_train_accuracy	42.924	hyperbolic median
cifar10	0.3	200.0	add_noise	32	hyperbolic_train_accuracy	43.04	hyperbolic median
cifar10	0.3	0.01	add_noise	64	hyperbolic_train_accuracy	42.54	hyperbolic median
cifar10	0.3	0.1	add_noise	64	hyperbolic_train_accuracy	42.224	hyperbolic median
cifar10	0.3	1.0	add_noise	64	hyperbolic_train_accuracy	42.264	hyperbolic median
cifar10	0.3	10.0	add_noise	64	hyperbolic_train_accuracy	42.268	hyperbolic median
cifar10	0.3	100.0	add_noise	64	hyperbolic_train_accuracy	42.38	hyperbolic median
spambase	0.1	0.01	add_noise	16	hyperbolic_test_accuracy	92.29098805646036	hyperbolic median
spambase	0.1	0.1	add_noise	16	hyperbolic_test_accuracy	92.07383279044517	hyperbolic median
spambase	0.1	1.0	add_noise	16	hyperbolic_test_accuracy	92.07383279044517	hyperbolic median
spambase	0.1	10.0	add_noise	16	hyperbolic_test_accuracy	92.07383279044517	hyperbolic median
spambase	0.1	100.0	add_noise	16	hyperbolic_test_accuracy	92.07383279044517	hyperbolic median
spambase	0.1	200.0	add_noise	16	hyperbolic_test_accuracy	92.18241042345277	hyperbolic median
spambase	0.1	0.01	add_noise	32	hyperbolic_test_accuracy	91.09663409337676	hyperbolic median
spambase	0.1	0.1	add_noise	32	hyperbolic_test_accuracy	91.20521172638436	hyperbolic median
spambase	0.1	1.0	add_noise	32	hyperbolic_test_accuracy	91.09663409337676	hyperbolic median
spambase	0.1	10.0	add_noise	32	hyperbolic_test_accuracy	91.20521172638436	hyperbolic median
spambase	0.1	100.0	add_noise	32	hyperbolic_test_accuracy	91.09663409337676	hyperbolic median
spambase	0.1	200.0	add_noise	32	hyperbolic_test_accuracy	91.09663409337676	hyperbolic median
spambase	0.1	0.01	add_noise	64	hyperbolic_test_accuracy	90.44516829533116	hyperbolic median
spambase	0.1	0.1	add_noise	64	hyperbolic_test_accuracy	90.33659066232356	hyperbolic median
spambase	0.1	1.0	add_noise	64	hyperbolic_test_accuracy	90.33659066232356	hyperbolic median
spambase	0.1	10.0	add_noise	64	hyperbolic_test_accuracy	90.33659066232356	hyperbolic median
spambase	0.1	100.0	add_noise	64	hyperbolic_test_accuracy	90.33659066232356	hyperbolic median
spambase	0.1	200.0	add_noise	64	hyperbolic_test_accuracy	90.33659066232356	hyperbolic median
spambase	0.1	0.01	add_noise	128	hyperbolic_test_accuracy	90.44516829533116	hyperbolic median
spambase	0.1	0.1	add_noise	128	hyperbolic_test_accuracy	90.44516829533116	hyperbolic median
spambase	0.1	1.0	add_noise	128	hyperbolic_test_accuracy	90.44516829533116	hyperbolic median
spambase	0.1	10.0	add_noise	128	hyperbolic_test_accuracy	90.44516829533116	hyperbolic median
spambase	0.1	100.0	add_noise	128	hyperbolic_test_accuracy	90.44516829533116	hyperbolic median
spambase	0.1	200.0	add_noise	128	hyperbolic_test_accuracy	90.44516829533116	hyperbolic median
spambase	0.2	0.01	add_noise	16	hyperbolic_test_accuracy	91.96525515743755	hyperbolic median
spambase	0.2	0.1	add_noise	16	hyperbolic_test_accuracy	92.07383279044517	hyperbolic median
spambase	0.2	1.0	add_noise	16	hyperbolic_test_accuracy	91.96525515743755	hyperbolic median
spambase	0.2	10.0	add_noise	16	hyperbolic_test_accuracy	92.07383279044517	hyperbolic median
spambase	0.2	100.0	add_noise	16	hyperbolic_test_accuracy	91.96525515743755	hyperbolic median
spambase	0.2	200.0	add_noise	16	hyperbolic_test_accuracy	92.07383279044517	hyperbolic median
spambase	0.2	0.01	add_noise	32	hyperbolic_test_accuracy	91.09663409337676	hyperbolic median
spambase	0.2	0.1	add_noise	32	hyperbolic_test_accuracy	91.20521172638436	hyperbolic median
spambase	0.2	1.0	add_noise	32	hyperbolic_test_accuracy	90.98805646036917	hyperbolic median
spambase	0.2	10.0	add_noise	32	hyperbolic_test_accuracy	91.09663409337676	hyperbolic median
spambase	0.2	100.0	add_noise	32	hyperbolic_test_accuracy	91.09663409337676	hyperbolic median
spambase	0.2	200.0	add_noise	32	hyperbolic_test_accuracy	91.20521172638436	hyperbolic median
spambase	0.2	0.01	add_noise	64	hyperbolic_test_accuracy	90.44516829533116	hyperbolic median
spambase	0.2	0.1	add_noise	64	hyperbolic_test_accuracy	90.22801302931596	hyperbolic median
spambase	0.2	1.0	add_noise	64	hyperbolic_test_accuracy	90.33659066232356	hyperbolic median
spambase	0.2	10.0	add_noise	64	hyperbolic_test_accuracy	90.22801302931596	hyperbolic median
spambase	0.2	100.0	add_noise	64	hyperbolic_test_accuracy	90.33659066232356	hyperbolic median
spambase	0.2	200.0	add_noise	64	hyperbolic_test_accuracy	90.33659066232356	hyperbolic median
spambase	0.2	0.01	add_noise	128	hyperbolic_test_accuracy	90.33659066232356	hyperbolic median
spambase	0.2	0.1	add_noise	128	hyperbolic_test_accuracy	90.44516829533116	hyperbolic median
spambase	0.2	1.0	add_noise	128	hyperbolic_test_accuracy	90.44516829533116	hyperbolic median
spambase	0.2	10.0	add_noise	128	hyperbolic_test_accuracy	90.33659066232356	hyperbolic median
spambase	0.2	100.0	add_noise	128	hyperbolic_test_accuracy	90.33659066232356	hyperbolic median
spambase	0.2	200.0	add_noise	128	hyperbolic_test_accuracy	90.44516829533116	hyperbolic median
spambase	0.3	0.01	add_noise	16	hyperbolic_test_accuracy	92.18241042345277	hyperbolic median
spambase	0.3	0.1	add_noise	16	hyperbolic_test_accuracy	91.96525515743755	hyperbolic median
spambase	0.3	1.0	add_noise	16	hyperbolic_test_accuracy	91.96525515743755	hyperbolic median
spambase	0.3	10.0	add_noise	16	hyperbolic_test_accuracy	92.07383279044517	hyperbolic median
spambase	0.3	100.0	add_noise	16	hyperbolic_test_accuracy	91.96525515743755	hyperbolic median
spambase	0.3	200.0	add_noise	16	hyperbolic_test_accuracy	92.07383279044517	hyperbolic median
spambase	0.3	0.01	add_noise	32	hyperbolic_test_accuracy	90.87947882736157	hyperbolic median
spambase	0.3	0.1	add_noise	32	hyperbolic_test_accuracy	90.98805646036917	hyperbolic median
spambase	0.3	1.0	add_noise	32	hyperbolic_test_accuracy	91.09663409337676	hyperbolic median
spambase	0.3	10.0	add_noise	32	hyperbolic_test_accuracy	91.20521172638436	hyperbolic median
spambase	0.3	100.0	add_noise	32	hyperbolic_test_accuracy	91.09663409337676	hyperbolic median
spambase	0.3	200.0	add_noise	32	hyperbolic_test_accuracy	91.20521172638436	hyperbolic median
spambase	0.3	0.01	add_noise	64	hyperbolic_test_accuracy	90.33659066232356	hyperbolic median
spambase	0.3	0.1	add_noise	64	hyperbolic_test_accuracy	90.33659066232356	hyperbolic median
spambase	0.3	1.0	add_noise	64	hyperbolic_test_accuracy	90.11943539630836	hyperbolic median
spambase	0.3	10.0	add_noise	64	hyperbolic_test_accuracy	90.22801302931596	hyperbolic median
spambase	0.3	100.0	add_noise	64	hyperbolic_test_accuracy	90.22801302931596	hyperbolic median
spambase	0.3	200.0	add_noise	64	hyperbolic_test_accuracy	90.22801302931596	hyperbolic median
spambase	0.3	0.01	add_noise	128	hyperbolic_test_accuracy	90.33659066232356	hyperbolic median
spambase	0.3	0.1	add_noise	128	hyperbolic_test_accuracy	90.33659066232356	hyperbolic median
spambase	0.3	1.0	add_noise	128	hyperbolic_test_accuracy	90.44516829533116	hyperbolic median
spambase	0.3	10.0	add_noise	128	hyperbolic_test_accuracy	90.33659066232356	hyperbolic median
spambase	0.3	100.0	add_noise	128	hyperbolic_test_accuracy	90.44516829533116	hyperbolic median
spambase	0.3	200.0	add_noise	128	hyperbolic_test_accuracy	90.44516829533116	hyperbolic median
spambase	0.4	0.01	add_noise	16	hyperbolic_test_accuracy	92.07383279044517	hyperbolic median
spambase	0.4	0.1	add_noise	16	hyperbolic_test_accuracy	91.85667752442995	hyperbolic median
spambase	0.4	1.0	add_noise	16	hyperbolic_test_accuracy	91.96525515743755	hyperbolic median
spambase	0.4	10.0	add_noise	16	hyperbolic_test_accuracy	92.07383279044517	hyperbolic median
spambase	0.4	100.0	add_noise	16	hyperbolic_test_accuracy	92.07383279044517	hyperbolic median
spambase	0.4	200.0	add_noise	16	hyperbolic_test_accuracy	91.96525515743755	hyperbolic median
spambase	0.4	0.01	add_noise	32	hyperbolic_test_accuracy	90.98805646036917	hyperbolic median
spambase	0.4	0.1	add_noise	32	hyperbolic_test_accuracy	91.20521172638436	hyperbolic median
spambase	0.4	1.0	add_noise	32	hyperbolic_test_accuracy	91.09663409337676	hyperbolic median
spambase	0.4	10.0	add_noise	32	hyperbolic_test_accuracy	91.09663409337676	hyperbolic median
spambase	0.4	100.0	add_noise	32	hyperbolic_test_accuracy	90.98805646036917	hyperbolic median
spambase	0.4	200.0	add_noise	32	hyperbolic_test_accuracy	91.20521172638436	hyperbolic median
spambase	0.4	0.01	add_noise	64	hyperbolic_test_accuracy	90.33659066232356	hyperbolic median
spambase	0.4	0.1	add_noise	64	hyperbolic_test_accuracy	90.44516829533116	hyperbolic median
spambase	0.4	1.0	add_noise	64	hyperbolic_test_accuracy	90.22801302931596	hyperbolic median
spambase	0.4	10.0	add_noise	64	hyperbolic_test_accuracy	90.33659066232356	hyperbolic median
spambase	0.4	100.0	add_noise	64	hyperbolic_test_accuracy	90.11943539630836	hyperbolic median
spambase	0.4	200.0	add_noise	64	hyperbolic_test_accuracy	90.22801302931596	hyperbolic median
spambase	0.4	0.01	add_noise	128	hyperbolic_test_accuracy	90.22801302931596	hyperbolic median
spambase	0.4	0.1	add_noise	128	hyperbolic_test_accuracy	90.44516829533116	hyperbolic median
spambase	0.4	1.0	add_noise	128	hyperbolic_test_accuracy	90.33659066232356	hyperbolic median
spambase	0.4	10.0	add_noise	128	hyperbolic_test_accuracy	90.44516829533116	hyperbolic median
spambase	0.4	100.0	add_noise	128	hyperbolic_test_accuracy	90.33659066232356	hyperbolic median
spambase	0.4	200.0	add_noise	128	hyperbolic_test_accuracy	90.33659066232356	hyperbolic median
mnist	0.1	0.01	add_noise	16	hyperbolic_test_accuracy	92.2	hyperbolic median
mnist	0.1	0.1	add_noise	16	hyperbolic_test_accuracy	92.16	hyperbolic median
mnist	0.1	1.0	add_noise	16	hyperbolic_test_accuracy	92.18	hyperbolic median
mnist	0.1	10.0	add_noise	16	hyperbolic_test_accuracy	92.19	hyperbolic median
mnist	0.1	100.0	add_noise	16	hyperbolic_test_accuracy	92.15	hyperbolic median
mnist	0.1	200.0	add_noise	16	hyperbolic_test_accuracy	92.23	hyperbolic median
mnist	0.1	0.01	add_noise	32	hyperbolic_test_accuracy	92.0	hyperbolic median
mnist	0.1	0.1	add_noise	32	hyperbolic_test_accuracy	91.99	hyperbolic median
mnist	0.1	1.0	add_noise	32	hyperbolic_test_accuracy	92.0	hyperbolic median
mnist	0.1	10.0	add_noise	32	hyperbolic_test_accuracy	92.01	hyperbolic median
mnist	0.1	100.0	add_noise	32	hyperbolic_test_accuracy	92.03	hyperbolic median
mnist	0.1	200.0	add_noise	32	hyperbolic_test_accuracy	91.99	hyperbolic median
mnist	0.1	0.01	add_noise	64	hyperbolic_test_accuracy	91.76	hyperbolic median
mnist	0.1	0.1	add_noise	64	hyperbolic_test_accuracy	91.77	hyperbolic median
mnist	0.1	1.0	add_noise	64	hyperbolic_test_accuracy	91.77	hyperbolic median
mnist	0.1	10.0	add_noise	64	hyperbolic_test_accuracy	91.77	hyperbolic median
mnist	0.1	100.0	add_noise	64	hyperbolic_test_accuracy	91.76	hyperbolic median
mnist	0.1	200.0	add_noise	64	hyperbolic_test_accuracy	91.77	hyperbolic median
mnist	0.1	0.01	add_noise	128	hyperbolic_test_accuracy	91.22	hyperbolic median
mnist	0.1	0.1	add_noise	128	hyperbolic_test_accuracy	91.26	hyperbolic median
mnist	0.1	1.0	add_noise	128	hyperbolic_test_accuracy	91.26	hyperbolic median
mnist	0.1	10.0	add_noise	128	hyperbolic_test_accuracy	91.21	hyperbolic median
mnist	0.1	100.0	add_noise	128	hyperbolic_test_accuracy	91.22	hyperbolic median
mnist	0.1	200.0	add_noise	128	hyperbolic_test_accuracy	91.26	hyperbolic median
mnist	0.2	0.01	add_noise	16	hyperbolic_test_accuracy	92.24	hyperbolic median
mnist	0.2	0.1	add_noise	16	hyperbolic_test_accuracy	92.18	hyperbolic median
mnist	0.2	1.0	add_noise	16	hyperbolic_test_accuracy	92.18	hyperbolic median
mnist	0.2	10.0	add_noise	16	hyperbolic_test_accuracy	92.24	hyperbolic median
mnist	0.2	100.0	add_noise	16	hyperbolic_test_accuracy	92.18	hyperbolic median
mnist	0.2	200.0	add_noise	16	hyperbolic_test_accuracy	92.21	hyperbolic median
mnist	0.2	0.01	add_noise	32	hyperbolic_test_accuracy	91.99	hyperbolic median
mnist	0.2	0.1	add_noise	32	hyperbolic_test_accuracy	92.01	hyperbolic median
mnist	0.2	1.0	add_noise	32	hyperbolic_test_accuracy	91.97	hyperbolic median
mnist	0.2	10.0	add_noise	32	hyperbolic_test_accuracy	92.02	hyperbolic median
mnist	0.2	100.0	add_noise	32	hyperbolic_test_accuracy	92.02	hyperbolic median
mnist	0.2	200.0	add_noise	32	hyperbolic_test_accuracy	91.98	hyperbolic median
mnist	0.2	0.01	add_noise	64	hyperbolic_test_accuracy	91.77	hyperbolic median
mnist	0.2	0.1	add_noise	64	hyperbolic_test_accuracy	91.73	hyperbolic median
mnist	0.2	1.0	add_noise	64	hyperbolic_test_accuracy	91.76	hyperbolic median
mnist	0.2	10.0	add_noise	64	hyperbolic_test_accuracy	91.74	hyperbolic median
mnist	0.2	100.0	add_noise	64	hyperbolic_test_accuracy	91.76	hyperbolic median
mnist	0.2	200.0	add_noise	64	hyperbolic_test_accuracy	91.73	hyperbolic median
